url_length,url_entropy,num_subdomains,contains_ip,suspicious_tokens,num_redirects,external_domain_calls,https_used,script_count,script_density,inline_script_ratio,permission_requests,auto_downloads,popup_count,time_on_page,repeat_visits,session_frequency
49,3.7222870472426703,0,0,0,1,1,1,6,0.13596732804181363,0.16023887710923415,0,0,0,105.03278627028885,2,1
44,3.7465334351475326,0,0,1,0,2,1,3,0.183702487104339,0.11074528810642828,0,0,0,179.80686973050473,3,2
57,3.390761889900826,0,0,1,1,2,1,3,0.38445955202292026,0.12301265725284734,0,0,0,132.3719967071531,1,3
87,5.417251031712408,7,0,5,4,14,1,27,0.91247857885646,0.7269505731846286,3,1,3,5.541769503532677,0,8
41,3.6268014608578003,0,0,0,0,1,1,5,0.26899739260991407,0.11412527469921677,0,0,0,72.21414894911796,3,3
52,2.6938830737216586,1,0,1,0,3,1,3,0.36216248665630557,0.0519360841971488,0,0,0,56.27050433198779,3,2
54,3.08783782116814,1,0,1,0,3,1,3,0.1449588396659655,0.13577431567740367,0,0,0,60.58279589462009,4,2
50,3.5635354188182724,0,0,1,1,1,1,7,0.1949406352184496,0.1660992630941014,0,0,0,28.33158499540316,1,3
92,5.08414260796326,4,1,3,3,11,1,34,0.614690454185227,0.6355414253522567,2,1,4,3.7913249898172188,0,11
58,3.493152155223303,1,0,1,0,1,1,7,0.2878777823987281,0.15035802729754222,0,0,0,40.20535561353103,3,3
25,2.571024746001264,1,0,1,0,3,1,8,0.10302718200670742,0.11562228899123148,0,0,0,161.23750090774752,2,3
27,2.7063577923866022,2,0,1,0,2,1,7,0.39745983274821606,0.0812473085012777,0,0,0,76.87029397824988,4,3
56,3.2349293309430927,2,0,0,0,1,1,6,0.20485191162604566,0.06711436773319002,0,0,0,44.199492597589526,4,3
53,2.8409566183594803,1,0,0,1,1,1,4,0.2161738144610425,0.16766084984126003,0,0,0,98.86340569353644,4,2
132,4.9540500342712,6,1,5,3,13,1,36,0.7002281237605055,0.7821221106099059,3,1,3,2.1613310902939302,0,8
22,2.8220502863515047,2,0,0,1,1,1,7,0.13482179215207488,0.056900396303262914,0,0,0,26.516608371035222,2,2
41,3.256562822488718,0,0,1,1,3,1,7,0.14487419280026975,0.11968978949537154,0,0,0,128.87306021749203,2,2
39,2.9894893741260877,0,0,1,1,1,1,3,0.2053658162046343,0.06406647893855248,0,0,0,97.78087763438785,2,3
23,3.5029153483174884,0,0,0,0,3,1,4,0.3769506135262538,0.0809964777337558,0,0,0,159.85745888413288,2,3
102,4.74958641021471,4,1,3,3,11,0,21,0.6208689335355441,0.8062280887094522,2,0,9,5.956689528019649,0,7
45,2.7652837051105807,2,0,0,1,1,1,7,0.2141445656479108,0.06591883782364932,0,0,0,105.01709308043124,2,3
43,2.5506452002530033,0,0,1,1,2,1,7,0.321727426597886,0.1529770914564879,0,0,0,150.4115361081291,1,3
29,2.7773719884428627,1,0,1,0,1,1,8,0.24756278783824714,0.05294157987113804,0,0,0,127.4188814234873,4,3
27,2.6166111947192996,0,0,1,1,3,1,6,0.10123186086923454,0.051652003750341124,0,0,0,86.6617659862001,4,1
33,2.8861037393913467,1,0,1,1,2,1,7,0.11262795689090857,0.05268109021001208,0,0,0,178.03558235776504,1,3
21,2.534464703704108,2,0,1,1,2,1,5,0.292986465532706,0.11873793357372751,0,0,0,107.2986862905496,1,3
57,3.547470959831556,1,0,0,0,3,1,3,0.3521810868319576,0.12093189833158177,0,0,0,26.25258976031283,1,1
22,3.720789023285379,1,0,0,0,2,1,7,0.34777531219480917,0.11946720707562673,0,0,0,64.55320741977168,3,3
41,3.0348342112886053,2,0,1,0,2,1,7,0.1691915920642792,0.165931090457278,0,0,0,74.23518818765143,2,2
126,4.812197074342926,4,1,3,7,8,1,17,0.8810382053879984,0.6135662655241956,2,1,5,9.9507317354473,0,8
57,2.745988001720508,0,0,0,0,2,1,3,0.10877418491036775,0.17387251258471442,0,0,0,40.61917879575123,3,1
24,2.727660082169459,0,0,0,0,3,1,8,0.25602221833334515,0.12829295052178458,0,0,0,114.22929199129027,4,1
39,2.571789276965937,1,0,1,1,3,1,7,0.2589643783265579,0.19779557484309285,0,0,0,46.563491782857724,4,3
44,3.221610434092972,1,0,0,0,3,1,4,0.20661537060572185,0.1675687676728096,0,0,0,108.67624226112267,2,2
27,2.926731616060538,0,0,1,1,2,1,8,0.28102126366607383,0.17101672137594712,0,0,0,45.106763525956346,1,1
32,3.0184679850012746,1,0,1,0,2,1,8,0.2853180772185383,0.11844888857335979,0,0,0,163.05461908125528,2,3
38,3.7686248325648704,0,0,1,0,3,1,7,0.2976123326502629,0.12472935746797086,0,0,0,108.858168150021,2,3
27,3.304371077194888,0,0,0,1,1,1,4,0.37445264495549646,0.10031102202445205,0,0,0,172.36224232533957,3,3
81,4.919986907252887,4,1,3,4,6,1,35,0.9134779306406715,0.8013379062631434,4,0,8,7.990914442150656,0,8
26,3.768203710387583,0,0,0,1,2,1,8,0.12560490042359318,0.19953113777689213,0,0,0,100.35120165299881,1,1
21,2.9293700677527097,0,0,1,1,2,1,9,0.38032991162603247,0.15336314806223447,0,0,0,151.72371402880484,3,1
26,2.828934243196329,2,0,1,0,2,1,5,0.3891469482635421,0.0702620219338641,0,0,0,44.28406557617633,3,1
44,3.698890313601318,2,0,1,0,1,1,3,0.17643027589858604,0.18717892307030842,0,0,0,38.08847485352162,2,2
113,5.146184411353183,7,1,4,5,14,0,20,0.6476882049197337,0.848941688882241,5,1,8,4.178240139530589,0,6
26,3.1933206122174864,0,0,1,1,1,1,7,0.1173223238401108,0.17675183557336638,0,0,0,29.44802311332351,4,3
138,5.130965932619759,5,0,3,3,10,1,22,0.6457443888119095,0.4866865783787541,2,1,4,4.67638649994046,0,9
56,2.963751668952002,0,0,0,0,3,1,9,0.26744207487815885,0.1309858759253319,0,0,0,25.47004255026531,2,2
35,2.8113632208823995,0,0,1,1,3,1,5,0.39863125485739304,0.1783544140756309,0,0,0,103.4313102469743,1,1
54,2.902179130704017,0,0,0,1,2,1,9,0.18921799961859692,0.15225872756185133,0,0,0,53.246474352760615,2,3
39,3.386849196031628,0,0,1,0,1,1,5,0.3215517635531556,0.14999256273190587,0,0,0,39.129919640329035,4,1
29,2.8535346439672202,1,0,0,1,1,1,7,0.18044170602865403,0.0734572706605172,0,0,0,156.49433974458407,3,2
40,2.7677740466400502,1,0,1,0,3,1,9,0.20009826719010781,0.10815427322585103,0,0,0,42.1389121421104,2,3
45,3.591953174366837,0,0,1,1,1,1,4,0.32760291703330147,0.1517568234282713,0,0,0,141.00234526263242,3,3
28,2.852860123558869,0,0,0,1,2,1,3,0.17714570533272878,0.15790822333622306,0,0,0,24.4994410044678,1,2
37,2.7170352327448097,1,0,1,1,2,1,3,0.1992975842810209,0.1756176342252101,0,0,0,69.57850390535755,1,1
134,5.145616481999737,4,1,4,6,7,0,17,0.6580121553859591,0.891022311393192,5,1,8,6.302905511073583,0,11
22,3.330741806589397,1,0,1,0,1,1,4,0.2717821698646068,0.09155187864889683,0,0,0,167.40920195407608,2,3
27,2.973971846656802,1,0,0,0,1,1,7,0.3916075769489774,0.08427301201321563,0,0,0,176.39233887845887,3,3
43,2.8719755551958084,0,0,0,0,3,1,3,0.10990358077009818,0.19309051287896134,0,0,0,53.586887319688245,3,2
56,2.762115516062068,1,0,0,0,1,1,7,0.17070752381949994,0.1450637845580266,0,0,0,165.25858087400255,1,1
50,3.454238691366098,1,0,1,1,1,1,8,0.3168120873094686,0.1538798647305662,0,0,0,41.5096207052995,2,1
49,3.1578581001353876,0,0,0,0,3,1,6,0.31521183221889204,0.14965090499085237,0,0,0,74.94044633193161,4,3
32,2.7893493428423395,0,0,1,0,2,1,4,0.12440463419256995,0.06272565711277879,0,0,0,177.86233256018807,4,1
24,3.7130471875192486,1,0,1,0,1,1,4,0.3760341439967887,0.12054443340373623,0,0,0,24.63947909375168,1,2
29,3.179245851557765,1,0,0,1,3,1,8,0.10081244494613563,0.17749197439177827,0,0,0,80.94245801994602,3,3
37,3.2645868187484774,2,0,1,0,3,1,7,0.25094006642449596,0.09739037335784553,0,0,0,136.6784398556109,2,3
27,3.3204802137964418,1,0,0,1,1,1,6,0.3006772178989299,0.17962513476078545,0,0,0,56.829642918648844,4,3
21,2.8551075064809286,2,0,1,0,1,1,4,0.13134409502618744,0.15804018859210936,0,0,0,129.96528070610043,1,1
82,4.509774109382489,4,0,3,7,7,1,23,0.8352400610345796,0.7036147251491953,2,1,6,4.416677807370709,0,10
24,2.665243638127131,2,0,1,1,2,1,7,0.32766044032538494,0.06586947804091985,0,0,0,100.9823764311431,1,1
59,2.9209654473731606,0,0,1,1,3,1,7,0.29512757464715933,0.08185009614303371,0,0,0,39.52118617230225,2,3
33,3.394670225626574,0,0,1,1,3,1,5,0.1052139370556439,0.0984695985605418,0,0,0,175.69563969125542,3,3
45,3.073955100265527,0,0,1,1,1,1,8,0.3402454299579251,0.11766951046967623,0,0,0,134.99188255564735,3,1
27,3.0007114161043025,1,0,1,0,2,1,7,0.3743849363545575,0.08129778697376466,0,0,0,126.44365379790572,2,1
51,2.8362070853544505,1,0,0,1,2,1,6,0.25581575785118127,0.08073219112260689,0,0,0,160.45281250432654,2,2
53,3.546621389839384,0,0,1,0,1,1,4,0.19105117274438568,0.10977181431638217,0,0,0,70.70608221096708,4,3
24,3.691848551497209,1,0,0,0,3,1,9,0.19990228991567327,0.1060349429058621,0,0,0,54.288011571660576,1,1
24,3.3071811672830203,1,0,1,1,2,1,8,0.2639731426096885,0.1149224003314204,0,0,0,27.02399082288082,2,2
51,3.5255881518556267,0,0,0,0,2,1,3,0.32894501732366843,0.17033737688526712,0,0,0,81.61697967838727,4,2
31,3.5798508585348245,0,0,1,1,2,1,3,0.23083795874059504,0.09416986393128765,0,0,0,171.75252911394506,2,1
41,2.8023037311071115,1,0,1,1,3,1,4,0.18942269515744686,0.09167677448098482,0,0,0,143.44192991975802,4,3
139,4.953950574695645,7,1,4,4,8,1,29,0.651436142066334,0.8585390994327394,3,0,8,8.024685182826458,0,11
32,3.787431994931743,2,0,0,1,3,1,8,0.3064136671222387,0.06805813681836335,0,0,0,170.16476535570087,3,2
41,3.372652072797872,0,0,1,1,1,1,4,0.2333584759150479,0.12569285369115435,0,0,0,38.76482364807121,2,2
30,3.0860911828253714,1,0,0,0,2,1,8,0.1558962638482362,0.17562361835037382,0,0,0,73.14342602479023,2,3
43,3.463013827308874,2,0,0,0,1,1,3,0.3116468645735905,0.16187963575479997,0,0,0,147.14889208172914,3,1
52,3.1815311366990575,1,0,1,0,1,1,3,0.3800239381070365,0.15853018599966331,0,0,0,112.34986819572941,1,1
38,3.6532551123908075,0,0,0,1,3,1,8,0.3328871432547844,0.06957518961757764,0,0,0,110.46719481723878,3,1
48,2.7967059725418086,1,0,1,1,1,1,9,0.11791494669126681,0.15074634223190447,0,0,0,113.15340156291698,4,1
54,3.5026514506917295,0,0,1,0,2,1,3,0.37448790266313425,0.1775057866684699,0,0,0,91.91210786211255,1,3
37,3.1984583757684493,0,0,1,1,3,1,9,0.1798304105611926,0.055850963114422725,0,0,0,92.89068511841741,4,3
42,2.810934135480703,2,0,0,0,2,1,8,0.130313743303194,0.1538242012541198,0,0,0,29.96668770081003,4,3
139,5.393651106000214,7,0,3,5,6,1,23,0.7307721282324535,0.7443837579795758,4,0,6,6.5276535158608535,0,10
40,3.443773882980884,2,0,1,0,3,1,5,0.14520283231296321,0.10135754540503197,0,0,0,86.14663188724182,1,1
25,2.974963865576275,1,0,0,1,2,1,8,0.15201207858842647,0.18451481369396378,0,0,0,32.83739930586275,3,3
36,3.7705797790109266,2,0,0,1,2,1,8,0.342902277426422,0.15435164948230085,0,0,0,142.5254868345159,3,3
29,3.390507912662132,2,0,0,0,1,1,6,0.20782714804924515,0.06222108465694129,0,0,0,50.93427737792835,1,1
40,2.694481884385038,2,0,0,0,2,1,4,0.10620141066757134,0.09035294701974658,0,0,0,102.81540821048353,1,3
51,2.816507157286788,2,0,1,0,2,1,3,0.31278883814223046,0.05317247350241244,0,0,0,87.02927647743137,2,3
42,3.265726118275185,0,0,0,1,3,1,9,0.14843735021927204,0.12076097562776587,0,0,0,108.55548419357598,1,2
38,3.4303614476940045,0,0,1,0,2,1,5,0.18263737304145108,0.17108164946381266,0,0,0,78.71892273311158,2,2
42,2.612394759256198,2,0,1,0,3,1,3,0.15326737591396683,0.18727507069618327,0,0,0,94.43286929946737,1,1
30,2.980550792879826,0,0,0,1,1,1,6,0.3950269422684529,0.10982366636668298,0,0,0,150.62909971510143,4,1
49,2.6314151724264794,2,0,0,0,3,1,8,0.12867233429878036,0.05338238322951297,0,0,0,28.91993575525248,4,1
37,3.7755311877909827,2,0,0,0,1,1,4,0.30949334716827187,0.10928088894649554,0,0,0,172.4634873596524,2,3
21,3.488551605187213,2,0,0,1,3,1,7,0.33083466822461416,0.10967985545261409,0,0,0,152.4084883638475,1,3
21,2.73482770732371,1,0,1,1,1,1,3,0.10293381409172857,0.06126843652317639,0,0,0,105.70560987649793,2,2
32,3.031937363696035,2,0,0,1,2,1,9,0.14111584084844664,0.17933171349829075,0,0,0,150.57477646628183,4,1
23,3.2403194690619137,1,0,0,1,1,1,7,0.3293930717842337,0.09270316423164077,0,0,0,162.0173327190328,4,1
53,3.508156885734699,0,0,1,1,2,1,6,0.2632772011045753,0.1963668227823399,0,0,0,79.06179100947271,4,2
46,3.239805909915472,0,0,1,0,3,1,9,0.18202212157921188,0.05845632449763907,0,0,0,158.3555802008085,1,1
31,3.214632431712304,2,0,1,0,2,1,9,0.1475344111569718,0.05933076372885365,0,0,0,151.632467474753,4,1
124,4.959949414576959,7,1,3,3,9,1,20,0.9041329881102822,0.8670182453295052,2,0,9,2.222491855719391,0,6
29,3.451434558472451,2,0,0,0,2,1,7,0.2500101746708824,0.06917177665405741,0,0,0,113.15799180841381,3,1
59,3.696256081896556,0,0,0,1,1,1,4,0.267947436664837,0.05125484899762163,0,0,0,33.22672607784676,4,2
28,2.7504984231008582,1,0,0,0,1,1,9,0.3223926125052287,0.17414153920237302,0,0,0,174.85833055221684,3,2
20,3.1536184744006848,1,0,1,1,3,1,3,0.1951866951327716,0.12255707485860699,0,0,0,67.13653327047297,3,2
48,3.070824234826077,1,0,0,0,1,1,7,0.3294402917377832,0.1518346587616761,0,0,0,143.6778754088939,3,1
33,3.712819487229941,2,0,0,1,3,1,5,0.3779348270769134,0.1582394826126916,0,0,0,27.69514303425403,1,3
25,3.0572642717063303,0,0,0,1,2,1,7,0.2387370451195444,0.19114486817641912,0,0,0,97.81953613202361,2,1
133,4.923897737074931,7,0,3,7,11,1,29,0.6309828103251549,0.7044995555259643,3,0,5,2.4427813556401197,0,8
53,3.207363802552031,1,0,0,1,3,1,4,0.15076091550317555,0.078129083436825,0,0,0,21.688261890544087,2,1
45,2.532955966440095,0,0,1,0,3,1,3,0.30654997022960995,0.058729039326266545,0,0,0,166.43419642023687,3,2
42,2.831346923589347,0,0,0,1,1,1,7,0.1923387495042237,0.1870682665809889,0,0,0,172.45040272040097,4,2
45,2.6325383144543606,2,0,1,1,1,1,4,0.3080529511138962,0.055956681135837086,0,0,0,154.30528601748352,4,1
33,3.092773058487918,2,0,0,0,3,1,6,0.3419768026978831,0.12147250756674392,0,0,0,179.37967194231058,4,1
40,3.5595707569231942,0,0,1,1,1,1,7,0.2954261165055593,0.17446127055608027,0,0,0,53.02740348169651,2,2
31,2.8273169845729735,1,0,0,0,1,1,3,0.3993221455146826,0.09001715214129276,0,0,0,176.25839293322446,4,2
20,3.1097776677071547,2,0,1,1,2,1,6,0.14316038990299895,0.06569906605197218,0,0,0,87.67096699864923,1,1
136,4.646591094947783,6,0,4,3,11,0,34,0.6589801252107145,0.41521176982704283,5,1,9,9.173706361268525,0,11
25,2.6265897478404057,0,0,0,1,2,1,3,0.29932713597780336,0.11791315065631103,0,0,0,153.6864359269932,4,3
85,4.335827113900185,5,1,5,6,14,0,32,0.7131179228635176,0.5593486286426987,5,1,8,2.31735759930071,0,8
21,3.055236558968446,1,0,0,1,2,1,6,0.2606903501762724,0.1427436198132182,0,0,0,128.90757971611794,4,2
101,5.358890035088174,6,0,3,4,10,1,16,0.7268034014063489,0.5593021856413272,2,0,9,5.470514434883604,0,9
53,2.5886240022011417,1,0,1,0,3,1,6,0.1239896183077906,0.16650854457075392,0,0,0,39.5256083399032,4,1
28,3.564782568020153,1,0,1,0,1,1,5,0.37038880323239465,0.1477501878059639,0,0,0,70.24972719883712,4,2
138,5.038512760139038,6,0,5,4,12,0,36,0.6146896761921234,0.4883784337117304,2,1,9,6.066098437211109,0,10
140,5.242087379596956,4,1,5,7,7,1,31,0.8694767025820401,0.8287426268681102,5,1,8,4.261882700689936,0,10
21,3.125463399361899,0,0,1,0,2,1,9,0.23067674740381272,0.11222702754523925,0,0,0,137.23574646612906,1,3
21,2.8023850207933827,2,0,1,1,1,1,4,0.12262365279783649,0.08755380943562832,0,0,0,127.09046661816026,1,3
59,3.369539490352891,0,0,1,1,1,1,9,0.14613511165396487,0.18292569410839898,0,0,0,93.36296994992246,4,3
36,3.7343768107549344,1,0,1,0,2,1,3,0.1774733164896875,0.11887036343573922,0,0,0,176.80521204567634,1,2
48,2.8724158590679587,1,0,0,1,1,1,3,0.2679233984001025,0.17869023709959936,0,0,0,126.70839159338891,3,3
42,3.0796735182897725,1,0,1,0,1,1,5,0.23541610729890267,0.07454357317875038,0,0,0,147.1695277999887,1,3
59,3.6024547164819287,2,0,1,0,3,1,3,0.22082931953867557,0.18419641963664518,0,0,0,20.07084502995326,4,1
26,3.3888803372501553,0,0,0,1,1,1,7,0.3580419080048305,0.1584221454812726,0,0,0,30.826937904000253,2,1
148,4.264281667683152,6,1,4,4,7,1,24,0.6089526441183089,0.7983543337712862,5,1,7,7.39836673073095,0,8
52,3.160868710991164,2,0,1,0,3,1,7,0.128127076193667,0.13657591749313253,0,0,0,160.34215064182465,1,3
56,3.5098379683712198,2,0,0,0,3,1,5,0.14964993239909669,0.15599061934913266,0,0,0,105.65564288986508,3,3
35,2.575124656125823,1,0,1,1,2,1,6,0.2520310122153364,0.06898179667945659,0,0,0,96.25927300968647,3,2
46,3.5421353667807773,0,0,1,0,3,1,7,0.3948040146167303,0.10986640258620939,0,0,0,86.47024260154573,3,2
20,3.6444679592299414,0,0,0,0,1,1,7,0.3260134555776825,0.10643893782963737,0,0,0,33.360114671787,1,2
28,3.4765302780402556,1,0,0,0,1,1,5,0.32711443440958765,0.0583408282520691,0,0,0,21.10047395514389,4,1
36,3.080260953258904,0,0,0,0,3,1,3,0.25698587479007495,0.06751218541531934,0,0,0,40.65041997265007,2,3
31,2.9990012974281353,1,0,1,0,3,1,3,0.13947030553817796,0.1573737447023133,0,0,0,165.44520330650255,3,2
114,4.828670962535628,4,1,4,4,12,1,20,0.6567824418492021,0.6081747493982159,4,0,3,9.88451055667184,0,10
116,4.96587342410285,6,1,5,5,11,0,27,0.6293460013015684,0.5735235129768885,5,1,3,1.152292091184488,0,9
109,4.2400180329089325,4,0,4,4,9,1,30,0.8784973397831931,0.5678932917514181,2,1,5,9.63615328866159,0,10
49,3.474948611518931,2,0,1,0,2,1,8,0.15720631619909997,0.05548245017721423,0,0,0,95.53071121759987,4,3
32,3.288940544050009,1,0,1,0,1,1,8,0.26242228220427555,0.07312175647677308,0,0,0,108.5938376572818,2,1
52,3.5351127742317106,2,0,0,0,2,1,3,0.1409802710953518,0.14774596407159152,0,0,0,138.1755933011729,4,2
27,2.8245684115169416,0,0,1,0,3,1,4,0.115478741997613,0.1504876196825059,0,0,0,27.066470033616028,4,3
46,3.3929192969775377,2,0,0,1,1,1,6,0.3670774159053407,0.061910987696454436,0,0,0,137.03943845445798,1,1
109,5.005867337288453,7,1,5,7,6,0,26,0.6188644016378261,0.40608991770827074,5,0,7,3.6041716920002163,0,10
44,3.3946845952300566,0,0,1,0,1,1,3,0.23427098515239167,0.174414330565097,0,0,0,68.42867366060075,3,3
58,3.0216978314856258,2,0,1,1,2,1,9,0.3718333006397492,0.09822435518718231,0,0,0,96.22991781500666,1,1
23,3.103510075660992,2,0,1,0,3,1,5,0.2137679611541347,0.17470515593329553,0,0,0,154.77208075998945,1,3
54,2.634061029486712,0,0,0,1,1,1,8,0.1892905523527933,0.06499773307427952,0,0,0,28.557647479579025,1,1
22,3.4023957455627802,0,0,0,1,3,1,9,0.12055162198809388,0.16447329368883343,0,0,0,85.32901484151218,4,2
20,2.76476727910449,1,0,0,0,2,1,3,0.289425676365513,0.12987560996239728,0,0,0,38.46314274862678,1,1
38,3.3425365448943603,2,0,0,0,1,1,6,0.131677463792992,0.05679419654196162,0,0,0,125.02173750156275,3,1
50,3.4384539163050154,2,0,0,0,1,1,6,0.33395529666800494,0.05594282380225357,0,0,0,96.88111156125262,4,1
43,2.6617688244859132,2,0,1,0,1,1,7,0.12682330069367787,0.11263711636773927,0,0,0,160.65892920994634,2,3
54,3.551671074497821,2,0,0,1,3,1,9,0.36613195375560115,0.10372171717937084,0,0,0,80.58278134465505,4,1
55,2.7955186923910356,0,0,1,0,1,1,8,0.16548195963444814,0.06956771149154271,0,0,0,22.01244999779126,2,3
24,3.6526845034874613,2,0,1,1,3,1,4,0.25031196517457777,0.1309066172600094,0,0,0,129.43420310370257,4,3
20,3.5676252009276155,0,0,1,0,1,1,5,0.2429579412496712,0.16068206227531137,0,0,0,42.240352831852434,3,1
34,3.5669050089968133,1,0,0,0,2,1,9,0.11553576661984506,0.13359658629714627,0,0,0,44.965729814396305,2,1
23,3.223226409434203,1,0,1,0,2,1,6,0.25548285293429396,0.1565172149505919,0,0,0,35.31664875910357,4,3
53,2.5833231243470283,1,0,0,1,3,1,8,0.21862548107271346,0.1530784994703015,0,0,0,150.36698680378538,1,2
139,4.445531242791711,4,1,3,5,11,1,31,0.6920743998417394,0.6880404395072469,5,0,6,1.008152517214812,0,11
21,3.2237917609181084,1,0,0,0,1,1,8,0.39039821995127033,0.15664287182551226,0,0,0,51.921108374131165,4,1
33,3.7628136222541313,2,0,0,0,2,1,7,0.231149616645048,0.06460900888303284,0,0,0,84.80332785285144,2,3
55,2.983623511530618,2,0,1,1,3,1,8,0.26856000764313215,0.08578952896855103,0,0,0,128.77516478403933,3,1
44,3.5157184124714966,0,0,0,0,1,1,7,0.25817955427457695,0.18596314458716556,0,0,0,46.22096380487715,3,3
115,5.0597967011984855,5,1,5,4,10,1,37,0.8677101560578536,0.4110783147081218,3,1,6,3.472187445886751,0,10
25,3.1059511804560356,2,0,0,0,3,1,5,0.3873837579778413,0.13116707373182673,0,0,0,116.81432296648615,4,3
56,3.586124307297026,0,0,1,1,1,1,5,0.36652110169260443,0.14044143147191923,0,0,0,152.273177558638,1,1
23,3.5335754228879703,2,0,0,0,2,1,3,0.2973148441827861,0.14623528500274918,0,0,0,24.091167854357547,1,1
59,3.6217430693289927,0,0,1,1,3,1,4,0.269238083128599,0.14808970400256805,0,0,0,167.61970386065718,1,3
56,2.5611795572400315,2,0,0,0,3,1,4,0.15073745879325343,0.09836747145659745,0,0,0,90.43547620098643,3,2
24,2.725773128040642,2,0,0,0,3,1,9,0.23788442551987796,0.14427558501253518,0,0,0,109.1602933309457,1,3
43,3.464952809927973,2,0,1,0,2,1,6,0.30980183987579296,0.09958415034594363,0,0,0,139.15787645267358,1,3
25,3.6396459903766605,0,0,1,1,3,1,7,0.29300955397353534,0.1670599664220912,0,0,0,54.75345563059369,2,1
58,3.5355058829183026,2,0,0,1,1,1,7,0.14680559213273098,0.0733991780504304,0,0,0,29.293377946911914,4,1
42,3.72914331872735,1,0,0,1,3,1,4,0.10223894212516582,0.11340299294861386,0,0,0,134.89090579213774,3,1
135,4.546653049772256,6,1,5,5,14,1,38,0.9307631128772615,0.42413594347899075,3,0,4,6.40163749882893,0,8
47,2.782400152388914,0,0,0,1,2,1,7,0.36375573178037435,0.08650950248277958,0,0,0,109.17394713168129,4,2
49,2.844907039094594,0,0,0,1,2,1,7,0.2931311824303734,0.0999227541637508,0,0,0,140.7796046253697,1,2
146,4.387869791079035,4,1,3,4,11,1,38,0.7787587653271759,0.6275077192322239,5,0,7,5.591916248303098,0,11
36,3.2967702091205338,1,0,1,1,1,1,4,0.14973236204898274,0.1918547220500424,0,0,0,155.9960594369059,2,2
20,2.7293354835562518,2,0,0,0,1,1,7,0.3298471304748334,0.18986659675660267,0,0,0,171.56910387791393,4,3
38,3.4063127997793745,0,0,0,1,2,1,7,0.20344528232385095,0.10059664312268415,0,0,0,69.90590488587284,1,3
38,2.6186726798219735,2,0,1,1,3,1,6,0.2720313664369859,0.1447755818254699,0,0,0,91.75128351653116,3,1
36,3.166349080701475,1,0,0,0,2,1,8,0.30265971058601704,0.16659987711232901,0,0,0,109.06912842908056,2,1
58,3.766771103830018,1,0,1,0,3,1,9,0.29389298009721443,0.1471013201559637,0,0,0,40.53598825835117,3,3
30,3.6407136175851686,0,0,0,0,1,1,6,0.15323186313391685,0.16259221274612878,0,0,0,149.09355828276225,1,3
24,3.1164259778135226,1,0,1,1,1,1,9,0.20389129632682026,0.11970107194094172,0,0,0,123.96378922284214,2,2
55,2.909413195696612,2,0,1,1,1,1,6,0.10929118102675305,0.09123434873856318,0,0,0,25.247979884303362,2,3
30,2.949354016204417,1,0,0,0,3,1,6,0.14151927579043738,0.14986478603980513,0,0,0,103.94756906969957,2,1
124,4.80133230080794,6,1,5,3,9,1,33,0.6230751112751188,0.6659117554054026,4,1,6,7.899015649300779,0,10
107,4.784327590731404,6,1,3,4,6,1,19,0.8407645259176763,0.8693749441399165,2,0,9,4.807679705168345,0,11
28,3.0522183439814423,0,0,0,1,2,1,8,0.3939866342074836,0.19784011009292007,0,0,0,129.86857787586072,3,3
36,2.650597013814335,1,0,1,1,1,1,5,0.13853461542795742,0.09250144223983725,0,0,0,22.948434998114795,1,2
46,2.8319593552975717,0,0,1,1,2,1,4,0.23987598445835065,0.16879034344456462,0,0,0,84.3691266211795,4,2
22,3.636612886310742,2,0,0,1,2,1,7,0.15768670564260123,0.056130292439971835,0,0,0,47.02961009154633,4,2
36,2.647989911519582,2,0,0,0,3,1,3,0.10890046691942196,0.1513130311320634,0,0,0,27.176570883770985,3,1
32,3.434729666563681,1,0,1,0,2,1,3,0.18956437779464919,0.18856146968999732,0,0,0,56.76901462762642,2,3
22,3.282933193090434,1,0,1,0,2,1,4,0.3109831683197355,0.17516873792841453,0,0,0,28.994224873580556,1,3
40,2.878139910501057,1,0,0,0,3,1,8,0.2845193889573434,0.07635081499338661,0,0,0,102.11038267357276,4,3
27,3.1000247167457267,0,0,1,0,3,1,3,0.18337062917466035,0.07909308009016623,0,0,0,160.7706377507102,2,3
58,3.120242763002104,0,0,1,0,1,1,6,0.3242791384298328,0.1999627345143567,0,0,0,135.98899160313908,2,2
108,4.857847151295725,6,0,5,3,14,1,34,0.8625214634505215,0.4496144480413383,2,0,4,7.291246726378855,0,6
98,4.518291416052377,5,1,5,5,8,0,22,0.7069010924390613,0.5607312389739023,2,1,6,2.8466455005564466,0,8
24,2.9137314964632473,0,0,1,0,2,1,4,0.37999311410450165,0.10002685304943003,0,0,0,55.03522033692821,3,1
28,3.437161184767727,2,0,0,0,1,1,7,0.3952722150404948,0.17476372112033706,0,0,0,95.16787530856524,3,2
83,5.477828398106288,6,0,5,6,7,0,21,0.6198941997493359,0.8892472323358954,3,0,3,4.132120183871437,0,11
58,3.6970021045268977,1,0,1,0,1,1,4,0.3835051282745483,0.15104147479950428,0,0,0,30.383884726145514,4,1
41,3.3169290449332864,2,0,1,0,1,1,7,0.3294328726375268,0.08983363970186206,0,0,0,149.08377114380278,1,3
20,2.5504392911475535,2,0,0,0,1,1,9,0.3070077471821965,0.10807749112339016,0,0,0,75.37736002630523,3,1
